"TARGET_deathRate","Geography","incidenceRate","popEst2015","BirthRate","medIncome","povertyPercent","studyPerCap","MedianAge","MedianAgeMale","MedianAgeFemale","AvgHouseholdSize","PercentMarried","PctEmployed16_Over","PctUnemployed16_Over","PctWhite","PctBlack","PctAsian","PctOtherRace"
229.6,"Meigs County, Tennessee",461.4,11830,5.090180361,34801,20.8,0,44.3,43.6,44.8,2.51,55.7,40.9,15,96.24445203,1.596107887,0,0
195.4,"Montgomery County, Tennessee",446.6,193479,6.724977636,50935,13.9,0,30.3,29.5,31.1,2.76,54.2,52.1,9.7,71.70072051,19.2257232,2.115818905,1.715238198
137.3,"Moore County, Tennessee",408.9,6322,0.702028081,50358,12.5,0,45.5,44.8,46.1,2.55,57.4,57.9,6.5,94.36309243,3.857660211,0,0
220.1,"Overton County, Tennessee",470.1,22129,3.83125269,35884,18.9,0,42.2,41.3,43.3,2.45,61.3,47.8,7.7,97.67873303,0.809954751,0.339366516,0
198.4,"Perry County, Tennessee",492.4,7929,9.322033898,33776,23.6,0,43.7,41.6,45,2.4,52.3,44.5,9.5,94.90081384,2.797558494,0.139877925,0
244,"Polk County, Tennessee",480.2,16773,1.62069946,36643,20.3,0,44,43.1,45,2.44,56.9,46.9,10.9,96.73398454,0.287649068,0.137831845,0.66518847
189.2,"Putnam County, Tennessee",442.4,74553,3.640481715,37693,20.8,134.1327646,36.1,33.8,38.5,2.38,48.3,50.5,8.4,94.21758569,2.410242515,1.109605744,0.365804092
193.5,"Rhea County, Tennessee",532.5,32526,6.638495093,37952,22,0,40.5,40,41.1,2.51,50.9,48.6,11.1,94.52367722,2.488115083,0.080261777,0.904488486
198.7,"Roane County, Tennessee",492.7,52753,3.126436782,43269,18,0,46.1,45.3,47,2.4,54.7,46.9,9.8,94.42647004,2.640984162,0.453331327,0.122267785
187.2,"Robertson County, Tennessee",496.6,68570,5.976467659,52640,13.4,14.58363716,38.6,37.4,39.3,2.7,57,60.2,8.4,87.66054638,7.531219411,0.459763296,2.294367158
177.6,"Rutherford County, Tennessee",450.4,298612,4.947730667,53799,14.7,26.79061793,32.9,31.9,33.8,2.76,51,65,6.8,79.74433568,13.4846651,2.994075553,0.86424734
255.9,"Scott County, Tennessee",535.4,21950,5.677867903,31397,24.5,0,38.6,37.8,39.5,2.61,50.2,45,14.1,98.26248696,0.222292791,0.113414689,0.049902463
227.4,"Sequatchie County, Tennessee",465.4,14811,3.240589198,44111,18.7,0,41.9,41.6,42.7,2.56,56.2,48.8,9,89.67242325,0.212445175,0,0.390625
202.7,"Shelby County, Tennessee",461.5,938069,6.405574323,44015,23,393.3612559,34.9,33.2,36.6,2.65,38.7,58.7,10.3,40.1648627,52.71852839,2.49757398,2.735377233
225.1,"Smith County, Tennessee",486.5,19295,3.646563815,43659,15,0,41.6,40.6,42.7,2.53,59.1,53.9,5.2,95.5215301,2.257525084,0.151546823,0.381479933
230.1,"Stewart County, Tennessee",514.7,13259,2.998236332,41590,17.5,301.6818765,43.2,42.9,44,2.57,57.4,45,10.1,93.50444076,1.55803101,1.166641578,0.647297908
187.2,"Sullivan County, Tennessee",472.8,156791,4.794040316,38840,18.5,344.4075234,44.3,43.2,45.6,2.32,53.9,51.3,8.2,94.64440645,1.933627641,0.58372461,0.79616209
162.5,"Sumner County, Tennessee",470.6,175989,5.056955471,58291,11.3,102.2791197,39.4,38.3,40.4,2.7,55.6,61.9,6,88.66663129,6.919462573,1.271643586,1.194413493
208.4,"Tipton County, Tennessee",484.6,61870,6.760732914,52339,15.4,32.32584451,37,36,38.1,2.82,51.9,57,10.6,78.18529688,18.15513831,0.760450109,0.251321464
217,"Trousdale County, Tennessee",462.6,8042,9.777777778,40251,17.5,0,40.2,37.4,42.4,2.65,49.2,54,10.5,85.89548453,11.96093354,1.230339929,0
221.3,"Union County, Tennessee",526.2,19119,3.464419476,37453,22.6,0,41,40.5,41.9,2.59,55.8,44.4,9.5,98.02052786,0.56032677,0.057603687,0.068077084
174.1,"Van Buren County, Tennessee",468.4,5677,4.545454545,34884,20.6,0,45.8,45.1,47.4,2.61,51.8,47.8,11.2,97.05146533,0.553967119,0.750536097,0
209.6,"Warren County, Tennessee",453.3,40435,6.99356005,36942,19,0,39.7,38.7,40.4,2.51,50.2,51.7,8,91.94302137,1.312007997,0.487317256,2.481569411
176.7,"Washington County, Tennessee",451.1,126302,4.081698817,43212,16.7,47.50518598,39.8,39.5,40.1,2.29,50.8,55.5,6.2,92.13913515,3.945194986,1.363741551,0.430907219
201.4,"Wayne County, Tennessee",434.8,16748,6.408629442,33573,23.3,0,42.2,40.2,45.9,2.48,49.9,40.2,12.2,91.99266142,6.172693378,0.248564834,0.384683672
205.4,"Weakley County, Tennessee",443.1,33960,5.005740528,36205,21.5,0,36.9,35.1,39.4,2.32,49,50.5,11.2,88.39750109,9.103588552,0.145285486,0.636350429
203.7,"White County, Tennessee",459.9,26521,5.225066196,35400,21.9,0,42.5,40.9,43.7,2.65,53.9,NA,10.5,95.80984306,1.729392046,0.022855401,0.064756971
139,"Williamson County, Tennessee",443.4,211672,4.474464442,97936,5.6,118.1072603,38.9,37.9,39.6,2.86,66,65.5,4.2,89.77218033,4.374899727,3.560685063,0.64074282
179.2,"Wilson County, Tennessee",463.3,128911,4.280356467,60955,10.1,23.27186974,40.1,39.1,40.9,2.72,56.6,61.5,6.5,88.27555229,6.762219772,1.325493079,1.636653191
245.2,"Anderson County, Texas",394.3,57580,7.105682422,42471,20.4,0,38.9,38.2,41.3,2.68,44.5,41.4,4.3,74.17594751,21.17758784,0.61296728,2.35344902
182.2,"Andrews County, Texas",401.3,18105,10.78180889,66878,10.7,0,31.3,30.3,33.9,3.05,58.1,64.8,3.9,92.33979136,1.961251863,0.375558867,2.289120715
168.3,"Angelina County, Texas",499.2,88255,5.728131815,42128,17.9,11.33080279,36.4,35.6,37.5,2.77,50,54.2,9.1,78.43711538,15.09550075,0.966403793,3.437115376
213.4,"Armstrong County, Texas",435.7,1947,2.949061662,55177,11,0,45.1,43.4,47.5,2.63,61.1,59.6,1.1,90.11837365,1.18373649,0,4.426145136
160.1,"Austin County, Texas",398.2,29563,4.630829016,58792,11.2,0,40.6,40.2,41.2,2.59,59.6,59.6,6.2,84.75732189,8.838191511,0,3.454960881
110.4,"Bailey County, Texas",334.4,7210,2.595628415,36821,19.9,0,34.9,35.6,34.6,2.92,57.9,62.6,4.3,84.90036486,2.062868369,0.406960427,12.13864721
140,"Bandera County, Texas",388.9,21269,6.419479801,50107,13.5,0,51.5,51.7,51.4,2.45,57.5,51.4,4.8,93.48432391,1.41373341,0.216387767,0.543373726
181.8,"Bastrop County, Texas",415.6,80527,4.583083383,52886,14.7,0,38.7,38.3,39.2,2.94,52.8,54.6,9.8,81.05213911,7.887144565,0.881114519,7.5024692
212.3,"Baylor County, Texas",458.2,3618,6.068601583,36027,18.3,0,48.5,46.4,50,2.06,56.5,NA,1.4,93.10915105,1.901874311,0,1.323042999
177.3,"Bell County, Texas",475.2,334941,5.835105126,51048,14.2,8.956801347,30.2,29,31.2,2.89,52.8,52.5,9.5,64.71609399,21.53256799,2.856695937,4.427970715
154,"Blanco County, Texas",372.8,11004,3.865213082,57177,12,0,48.6,47.8,49.2,2.55,61.9,52.4,6.4,92.84715098,0.606173645,0.484938916,2.471323324
190.7,"Bosque County, Texas",393.2,17891,3.008595989,44397,15,0,46,45.3,46.7,2.52,57.8,49.5,7.9,94.16838239,1.496856046,0.445161649,1.541372211
169.3,"Brazoria County, Texas",429.3,346312,6.533051164,73788,9.9,2.88756959,35.5,35,35.8,2.85,54.5,61.3,5.4,74.69863538,12.99718757,5.948917981,4.176450906
151.8,"Brazos County, Texas",424.7,215037,4.690848607,41641,26.4,51.15398745,25.2,24.6,25.8,2.58,37.4,58.7,6.4,73.92520132,10.75212768,5.738755109,6.531853014
160.4,"Brewster County, Texas",387.7,9145,1.812688822,40179,13.8,0,42.1,42.1,42.1,2.27,45.9,58.4,4.9,93.22144017,1.331889551,0,2.111532214
173.3,"Brooks County, Texas",408,7230,6.831489915,27875,32.4,0,31.7,26.5,38.7,3.31,32.8,41.8,19.8,84.90513779,0.083090985,1.869547154,11.95125329
172.6,"Bossier Parish, Louisiana",490.9,125175,5.823193854,51138,14.3,191.7315758,34.7,33.2,36.2,2.57,49,59.3,5.7,72.2267692,21.32525141,1.474842589,1.84193253
199.4,"Caddo Parish, Louisiana",492.8,251460,5.272379222,39812,24.1,365.863358,36.6,34.8,38.4,2.55,39.3,NA,7,47.84919644,47.93909132,1.204748334,0.988843614
192.2,"Calcasieu Parish, Louisiana",490.4,198788,6.064227035,45979,18.4,5.030484738,36.1,34.8,37.4,2.55,47.3,56.9,8.3,70.80255453,24.90262243,1.315043877,0.515092885
133.3,"Cameron Parish, Louisiana",509.4,6817,7.70252324,59300,12.2,0,42.6,40.1,43.8,2.57,64.9,57.8,6.3,94.52728899,3.086787951,0.32806442,1.908738443
224.9,"Catahoula Parish, Louisiana",504.4,10147,2.469135802,34116,23.3,0,38.5,35.6,42.5,2.48,48.2,45.7,8.3,66.30233239,32.45828047,0.039035815,0.087830585
177.8,"Claiborne Parish, Louisiana",473.5,16295,8.809020437,35385,28.2,0,42.2,39.8,45.8,2.51,37,39.8,13.5,46.52923854,50.16527436,0.030049883,0.270448945
216.1,"Concordia Parish, Louisiana",480.4,20142,2.773207991,31835,30.9,0,38.3,35.5,41.2,2.33,42.8,44.4,11.7,57.88547117,41.22450976,0.14670644,0.195608587
197.8,"De Soto Parish, Louisiana",503.8,27052,5.389797883,40642,23.5,258.7609049,39.8,39.1,40.6,2.61,46.4,49.6,9.3,58.08640831,37.99740404,0.296680883,1.053217133
178.8,"East Baton Rouge Parish, Louisiana",487.1,446753,4.474235159,46831,18.4,346.947866,33.2,31.7,34.7,2.57,39,60.9,7.6,48.64130068,45.53374261,3.206278531,0.851154737
250.7,"East Carroll Parish, Louisiana",512.7,7307,4.305555556,25402,43,0,33.3,32.1,36.8,2.26,28.1,32,19.2,28.74283429,69.71070524,0.15997867,0.15997867
212.2,"East Feliciana Parish, Louisiana",570.8,19696,4.203655352,41651,20.4,0,41.8,40.9,43.5,2.43,42.5,43.6,6.5,53.7446487,44.91060186,0.090657265,0.161168471
211.4,"Evangeline Parish, Louisiana",459.2,33743,8.601712189,32615,24.1,0,35.8,34.6,37.5,2.65,43.7,42.4,10.4,68.48199479,27.86069652,0.068111822,1.652452026
140.5,"Franklin Parish, Louisiana",479.6,20410,5.698070375,32318,29,0,37.9,35.8,40.6,2.54,42.8,44.7,11.5,66.24817518,32.72019465,0.063260341,0
205.9,"Iberia Parish, Louisiana",515.4,74103,6.645642202,45226,19.4,0,35.8,34.7,37.1,0.0277,46,55.5,10.6,62.28867429,31.42633017,2.687386729,0.742513998
225.1,"Iberville Parish, Louisiana",586.2,33095,4.869631902,47377,19.9,0,38.4,36.3,40.1,2.61,39.7,48.6,7.9,49.54106353,48.14770231,0.06018839,0.294923109
217.7,"Jackson Parish, Louisiana",518.6,15858,4.002444241,37130,24.6,0,39.6,37.8,42.2,2.49,46.1,43,6.9,67.96200881,30.16947048,0.173815879,1.098764666
188.6,"Jefferson Parish, Louisiana",473.9,436275,5.165714506,47024,15.8,430.9208641,38.7,37.2,40.2,2.57,43.1,60.1,6.7,63.8563798,26.48635231,4.160269552,3.043494249
208,"Jefferson Davis Parish, Louisiana",499.6,31439,7.155147691,37968,21.7,0,38.4,35.7,40,2.65,46.6,52.3,9.2,79.74804352,17.14703824,0.334033212,0.34039575
182.9,"Lafayette Parish, Louisiana",487.3,240098,5.986172971,51340,15.1,79.13435347,34,33,35,2.55,44.6,63.9,6.3,69.85518375,25.68428591,1.561185621,0.634568679
198.7,"Lafourche Parish, Louisiana",467.5,98325,4.817078346,47382,17.6,20.34070684,36.6,35.6,37.6,2.68,49.4,56.8,7,79.5422369,13.35227856,0.81355028,1.597349037
205.7,"Lincoln Parish, Louisiana",436.3,47774,4.279213153,32889,29.7,0,27.4,26.2,28.6,2.56,35,53.3,11.9,54.36228854,40.89843503,1.790956514,1.055988511
186.5,"Livingston Parish, Louisiana",494.6,137788,5.711293942,58818,12.3,0,35.3,34.6,36.2,2.79,52.2,60.4,7,90.99284056,6.147115693,0.407617825,0.913034065
181.9,"Madison Parish, Louisiana",379,11514,4.463336876,26732,41.4,0,34.6,32.9,36.5,2.55,34.6,42.7,16.9,36.18293607,61.97254274,0.07580224,0.699065106
186.4,"Morehouse Parish, Louisiana",457.3,26395,4.979184013,30636,29.4,37.88596325,39.3,37.2,41.1,2.5,42.9,47,8,50.40722642,47.29009329,0.255442026,0.636754035
181.5,"Natchitoches Parish, Louisiana",447.2,39179,3.688606085,34522,31.1,0,33.8,32.2,34.7,2.66,40.6,46.7,12.2,54.74701246,40.4805492,0.561912026,0.940757691
193.6,"Orleans Parish, Louisiana",466,389617,5.131693567,35468,27.9,523.5911164,35.4,34.7,36.1,2.38,30,NA,10.3,34.29306308,59.53898996,3.022790374,1.382923942
199.7,"Ouachita Parish, Louisiana",480.9,156761,6.070254725,40877,23.6,140.3410287,34.7,33.5,35.9,2.55,41.9,53.8,8,60.10631127,37.27314164,0.898766764,0.479556266
180.7,"Plaquemines Parish, Louisiana",458.7,23495,6.549831829,51304,16,0,36.5,36.6,36.4,2.7,52.2,54.2,4.7,69.24869698,20.93309039,3.288274927,2.18229586
188.2,"Pointe Coupee Parish, Louisiana",507.4,22251,4.275724276,44469,18.3,44.94180037,42.6,42,43.4,0.0256,45.3,51.4,8.3,62.05440484,35.90096898,0.320028447,0.68006045
172.2,"Red River Parish, Louisiana",431.7,8593,10.40892193,33322,25.3,0,39.8,36.8,41.6,2.54,44.2,47,9.2,58.68974881,38.99072188,0.07920344,0.418646753
191.3,"Richland Parish, Louisiana",456.4,20523,3.43803056,36666,24.9,0,38,35.7,40.4,2.59,49.5,49.7,9.6,62.46330077,36.12648602,0.173268518,0.47167541
202.5,"Sabine Parish, Louisiana",500.4,24186,6.366608963,39561,21.2,82.69246672,41.5,41.1,42,2.6,51.8,46.2,10.6,70.46766744,16.74777301,0.408281095,0.453645661
233.1,"St. Bernard Parish, Louisiana",516.9,45408,5.677721702,45615,17.9,0,33,32.7,33.3,2.92,43,NA,12.2,72.21288908,21.55256895,2.267954641,1.094311447
190.3,"St. Charles Parish, Louisiana",470.8,52812,6.11124004,60751,12.1,37.87018102,37.2,36,37.9,2.83,48.7,60.9,7.7,70.57884838,26.34358555,1.105644104,0.678204373
212.5,"St. Helena Parish, Louisiana",461.5,10567,3.087986464,35004,24,0,39.2,37.1,41.2,2.59,42.3,42,14.4,44.56461453,52.68071732,0,0.009243853
201.2,"St. James Parish, Louisiana",497.4,21567,4.363776791,47477,16.1,0,38.8,36.7,40.2,2.69,46.7,53,11,48.66974596,50.31408776,0.055427252,0.23556582
200.6,"St. John the Baptist Parish, Louisiana",460.8,43626,4.727439304,47225,20.8,0,36,35.2,36.8,2.83,44.7,57.4,9.2,42.05747152,54.34433097,0.47553271,0.985032042
217.8,"St. Landry Parish, Louisiana",530.4,83848,6.971510409,32683,30.1,0,36.6,35.2,37.8,2.68,43.1,49.2,6.1,56.36324495,40.86924282,0.392283497,0.480786481
198.1,"St. Martin Parish, Louisiana",499.7,53835,6.463878327,46713,18,0,36.7,35.5,37.7,2.77,49.5,57.9,7.2,65.83781952,29.74249896,1.033392313,0.739750781
200.6,"St. Mary Parish, Louisiana",474,52810,6.284065406,42075,21.8,0,37.7,37.1,38.2,2.58,43,50.7,12.2,59.90531614,31.129657,1.626092326,2.019049045
177.7,"St. Tammany Parish, Louisiana",494.5,250088,5.430602081,63441,11.2,115.9591824,39.8,38.7,41,2.7,54.3,58.5,7.6,83.73394798,11.74761278,1.553753704,0.73674679
142.5,"Tensas Parish, Louisiana",389,4740,2.925809822,27522,32,0,43,40.7,47.3,0.0248,33.8,42.5,15.6,42.75495606,56.46842428,0,0.572246066
213.2,"Terrebonne Parish, Louisiana",493.1,113972,5.230870955,49044,20.9,96.51493349,35.2,34.4,36,2.78,47.7,55.6,5.5,71.23077469,18.53435277,0.913590321,0.777882244
220.2,"Union Parish, Louisiana",463.9,22477,4.316239316,38998,22,0,41.7,40.3,43.4,2.6,50.1,45,7.7,71.29543336,25.89535348,0.18639329,1.189366707
180.3,"Vermilion Parish, Louisiana",529.1,59875,5.605176173,45331,18.3,0,36.7,35.6,37.7,2.69,48.5,NA,8.5,81.09964473,14.13973947,2.087633226,0.306208763
224.8,"Washington Parish, Louisiana",536.6,46371,6.368497812,29749,29.1,0,39.2,37.4,41.2,2.54,46.8,41.9,15,67.52513103,30.13145459,0.206203282,0.184723774
205,"Webster Parish, Louisiana",485.3,40021,6.027155315,36003,22.2,0,40.9,38.5,43.1,2.51,44,47.6,7.6,63.5620553,34.32552872,0.337297191,0.182189724
182.8,"West Baton Rouge Parish, Louisiana",526.7,25490,5.538105472,51550,20.5,0,35.4,34.6,36.7,2.61,47.1,61,6.5,59.75110463,37.81263934,0.571567554,0.575621225
195.6,"West Carroll Parish, Louisiana",443.2,11293,5.737356566,33959,22.5,0,39.7,37.8,41.4,2.48,46.6,43.2,11.9,81.59594901,16.73651126,0.087305745,0.628601362
148.2,"West Feliciana Parish, Louisiana",429,15385,6.799830004,53679,24,0,40.4,40.5,39.9,3.04,36.1,38.5,8.5,52.90301654,45.71521246,0.038923127,0.253000324
188,"Androscoggin County, Maine",478.2,107233,5.235413921,46701,15.4,83.92938741,40.6,39.6,41.4,2.34,49,NA,7.2,92.46692056,1.41163763,0.801728232,0.279347816
188.2,"Aroostook County, Maine",472.8,68628,5.029215359,36066,20.1,14.571312,46.6,45.6,47.6,2.24,54.1,52.3,7.5,95.286051,0.742804085,0.497107349,0.222841226
173.3,"Cumberland County, Maine",479.6,289977,3.772833827,61436,10.8,500.0396583,41.9,40.3,43.3,2.37,49.4,64.5,5.4,92.5076629,2.659033479,2.08654441,0.351601956
167.5,"Franklin County, Maine",435.2,29991,3.482221569,41035,15.8,0,44.9,44.1,45.6,0.0248,51.3,56.7,7.7,97.02980067,0.440760476,0.470363792,0.171041379
165.4,"Hancock County, Maine",491.9,54659,5.103569855,45807,12.9,18.29524872,47.4,46.2,48.4,2.18,54.1,57.7,7.7,96.6573969,0.481173845,0.900142706,0.075011892
169.4,"Knox County, Maine",484.9,39855,4.550819672,50002,13.9,501.8190942,47.2,45.3,49.2,2.27,51.5,NA,5.7,96.69964504,0.679706971,0.659567505,0.108249629
170.6,"Lincoln County, Maine",436.6,33969,5.786534285,47905,11.7,58.87721158,49.8,48.5,51,2.25,53.5,57.1,4.2,97.3357536,0.117109732,1.159386345,0.014638716
189,"Oxford County, Maine",477.6,57202,4.600845561,40120,16.1,0,45.7,45.2,46,2.6,48.1,NA,9.2,96.82694485,0.404033368,0.623465283,0.156737082
194,"Piscataquis County, Maine",478.1,16931,6.290471785,36994,20.3,0,49.8,49.5,50.1,2.24,52.8,45.8,10.5,96.57262765,0.37304733,0.466309163,0.32058755
173.6,"Sagadahoc County, Maine",451.7,35149,5.263857504,55630,10.5,56.90062306,45.2,44.2,46,2.26,54.2,61.3,5.7,95.9221475,0.732360652,0.712413086,0.142482617
180.1,"Waldo County, Maine",484,39155,4.975063861,46598,15,0,45,44.3,46,2.26,53.7,57.2,7.5,96.89809113,0.500307882,0.631157635,0.264265189
216.7,"Washington County, Maine",501.5,31625,5.793688177,38057,18.5,0,46.8,45.9,47.8,2.18,51,48.3,9.8,91.63120127,0.559162499,0.484607499,0.447329999
173.7,"York County, Maine",497.7,201169,5.050755137,55482,11.2,159.0702345,44.1,42.9,45.2,2.4,52.6,63.1,5.9,96.10180187,0.684087699,1.127793191,0.173776304
172.2,"Allegany County, Maryland",519.3,72528,4.613602728,39808,18.5,261.9677917,41.5,39,44.1,2.33,44.2,48,10,88.59399856,8.0191437,0.864729636,0.282804661
176,"Anne Arundel County, Maryland",468.1,564195,5.291115354,86654,6.7,69.12503656,38.4,36.8,39.7,2.66,51.7,64.2,5.9,74.72536378,15.87127215,3.57153148,2.151166979
171,"Baltimore County, Maryland",472.3,831128,5.073719664,67766,9.8,216.5731392,39.1,37.4,40.6,2.56,46.2,61.9,6.9,63.33377483,27.11581014,5.642929964,1.081220328
175.2,"Calvert County, Maryland",444.5,90595,3.454078056,92446,7.2,0,40.6,39.8,41.7,2.87,52.7,63.9,7.6,81.8696318,12.7072375,1.401558027,0.489380119
185.6,"Caroline County, Maryland",465.1,32579,5.404323459,49573,16,0,40.1,39,40.6,2.7,50.2,59.6,8.8,81.0109917,13.80239429,0.508251431,1.886041456
171.1,"Carroll County, Maryland",456.2,167627,4.31864301,84500,5.9,89.48439094,42.2,41,43.1,2.73,56.7,65.6,4.6,92.69248226,3.253027878,1.688922864,0.458063591
195.5,"Cecil County, Maryland",484.3,102382,4.297102051,62198,10.6,419.9957024,40.1,39.5,40.5,0.0273,52.5,60.7,7.5,88.88289525,6.758532758,1.287759906,0.932718713
186.7,"Charles County, Maryland",420.5,156118,4.693221178,86703,7.2,0,37.7,36.2,38.9,2.84,50,64.2,6.3,48.40069654,42.24570224,3.26276235,0.955785119
185.4,"Dorchester County, Maryland",481.6,32384,5.456570156,42279,17.5,0,43.8,42,45.1,2.41,47.9,58.2,10.4,66.86543309,28.02606504,1.008176062,1.914919776
155.6,"Frederick County, Maryland",435.9,245322,4.557287265,83698,6.5,114.1357074,39.1,38.1,40.1,2.68,54.7,67,5.8,81.43951478,9.007635485,4.260625671,1.856877116
154.8,"Garrett County, Maryland",417.1,29460,6.553245117,47441,12.4,0,44.5,42.8,45.6,2.47,56.5,56.1,7,97.29312716,0.603763459,0.412571697,0.09391876
131.9,"Howard County, Maryland",418.1,313414,5.158672656,106871,6.1,165.9147326,38.8,37.5,39.7,2.78,58,NA,4.9,60.10226395,18.13623136,16.24089571,1.62964668
180,"Kent County, Maryland",461.7,19787,4.528650647,53288,13.8,0,46.2,44.2,47.4,2.39,47,53.2,7.2,82.2868042,15.37920996,0.968729609,0.135521759
120.1,"Montgomery County, Maryland",392.9,1040116,5.281994667,97279,7.2,184.5947952,38.5,37,40,2.76,53.2,67.1,6.1,55.62676166,17.6079398,14.56193834,7.859929519
173.8,"Queen Anne's County, Maryland",429.6,48904,5.627462015,80650,7.5,0,43.5,42.7,44.1,2.75,57.4,65,5.3,89.60699588,7.407407407,0.87037037,0.450617284
181.5,"St. Mary's County, Maryland",423.2,111413,5.419453329,84686,8.6,17.95122652,36.3,35.9,36.8,2.79,53.9,63.4,4.8,79.12401701,14.25365373,2.681226851,0.582954732
161.9,"Talbot County, Maryland",454.6,37512,3.328451604,54836,11.7,213.2650885,49,48.2,49.6,2.3,54,55.8,6.7,82.23233419,11.88655785,1.481520675,0.703722321
181,"Washington County, Maryland",457,149585,5.93936457,54606,13.8,73.53678511,40.4,39.1,41.9,2.5,49.4,56.5,8.5,83.71072553,10.27333021,1.669458029,0.653178804
204.3,"Wicomico County, Maryland",532.1,102370,5.35618844,51927,16.9,224.6751978,35.5,34.4,36.7,2.62,44.7,59,8.8,68.69403649,24.14362238,3.04797296,1.019944259
226,"Baltimore city, Maryland",497.2,621849,5.449538255,41895,23.3,886.0671964,34.6,33.3,35.9,2.47,26.6,53.8,13.1,30.31292272,62.83548664,2.568382563,1.670324233
163,"Barnstable County, Massachusetts",505,214333,3.521180903,64150,8.9,41.99073404,51.3,49.5,53,2.24,53.2,55.8,7,92.77259901,2.59352039,1.402456627,1.023905087
157,"Berkshire County, Massachusetts",464.3,127828,4.573604784,49890,13,125.1681948,45.8,44.4,47.1,2.22,45.6,57.4,8.9,91.822907,2.798403564,1.517542231,1.222077842
189.6,"Ward County, Texas",430.5,11721,7.0703125,53244,14,0,34.8,33.1,37.4,2.86,50,55.4,4.4,84.36525612,6.262806236,0.356347439,7.091314031
158,"Washington County, Texas",424.8,34765,5.054495913,55139,15,0,42,37.6,45,2.68,48.3,51.9,5.1,78.16041594,17.14569459,1.770066597,1.150835378
139.1,"Webb County, Texas",332.2,269721,6.921416298,37935,32.3,44.49041788,28.3,26.8,29.6,3.73,46.6,54.3,6,94.19527371,0.393920631,0.587652089,3.873869425
173.1,"Wharton County, Texas",424.5,41486,5.69874932,44110,16.8,0,37.3,35.7,37.9,2.77,49.5,58.9,6.6,82.86884451,14.38542071,0.055738658,1.899961225
193.7,"Wheeler County, Texas",434.9,5657,7.705934455,52548,12,0,39,38.4,39.7,2.42,63.9,62.2,3.9,87.96724813,2.278390886,0.462798149,6.603773585
181.5,"Wilbarger County, Texas",480.2,13027,6.288032454,39377,15.8,0,37.6,36.6,38.4,2.41,48.8,57.6,7.5,82.82413741,9.135126919,0.531995744,4.537163703
167.3,"Willacy County, Texas",345.6,21903,4.799131379,29782,38.8,0,32.3,30.8,35.2,3.51,44.3,31.7,11.5,94.7913826,1.649850014,0.063630579,2.854285974
152.8,"Wilson County, Texas",368.3,47520,5.291214215,62752,11,0,40.4,39.3,41.3,2.9,56,NA,5.8,93.36394999,1.612867784,0.263684106,1.900722934
182.9,"Winkler County, Texas",383,8005,7.146724418,55493,13.5,124.9219238,33,32.7,33.4,2.84,55.5,58.5,2.5,88.31837381,3.313093981,0.395987328,4.435058078
180,"Wise County, Texas",389.3,62953,7.013024188,59904,10,0,39.3,38.7,39.7,2.86,57.1,57.5,7.5,94.25893572,1.187074441,0.401678559,1.531603612
158.8,"Yoakum County, Texas",412.1,8546,5.57582074,60738,11.4,0,34.1,33.5,34.2,3.01,62.2,61.2,8.1,91.95178376,1.436746621,0.791428224,4.127602581
112.5,"Zapata County, Texas",340.9,14374,9.67556704,33291,32.6,0,29.2,27,30.9,3.16,52.3,52.1,12.2,97.18339391,1.125244618,0,1.691361476
126.3,"Zavala County, Texas",321,12235,4.962779156,26336,31,163.4654679,30.5,29.1,32.7,3.26,40.2,48.6,12.2,91.16086235,0.456053068,0,7.76119403
